CBSeg2003,CBSeg2003Description,Station,Latitude,Longitude,HUC8,CatalogingUnitDescription,EventId,Source,SampleType,SampleDate,GMethod,TSN,LifeStageDescription,LatinName,ReportingValue,ReportingUnit
CB2OH ,Chesapeake Bay-Oligohaline Region,16619,39.35509,-76.17659,,,71798.0,VERSAR/EME/BEL,D,9/13/2009,97.0,656551.0,225.0,Ameroculodes,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16619,39.35509,-76.17659,,,71798.0,VERSAR/EME/BEL,D,9/13/2009,97.0,66939.0,89.0,Streblospio benedicti,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16617,39.33999,-76.2525,,,71794.0,VERSAR/EME/BEL,D,9/13/2009,97.0,66939.0,89.0,Streblospio benedicti,5.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16619,39.35509,-76.17659,,,71798.0,VERSAR/EME/BEL,D,9/13/2009,97.0,68585.0,248.0,Tubificidae,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16617,39.33999,-76.2525,,,71794.0,VERSAR/EME/BEL,D,9/13/2009,97.0,93486.0,89.0,Leptocheirus plumulosus,39.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16614,39.30259,-76.301,,,71793.0,VERSAR/EME/BEL,D,9/13/2009,97.0,93998.0,89.0,Lepidactylus dytiscus,0.0069,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16614,39.30259,-76.301,,,71793.0,VERSAR/EME/BEL,D,9/13/2009,97.0,81054.0,89.0,Macoma mitchelli,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16622,39.39119,-76.1671,,,71799.0,VERSAR/EME/BEL,D,9/13/2009,97.0,656551.0,225.0,Ameroculodes,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16614,39.30259,-76.301,,,71793.0,VERSAR/EME/BEL,D,9/13/2009,97.0,92149.0,89.0,Cyathura polita,0.0017,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16622,39.39119,-76.1671,,,71799.0,VERSAR/EME/BEL,D,9/13/2009,97.0,92149.0,89.0,Cyathura polita,11.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16619,39.35509,-76.17659,,,71798.0,VERSAR/EME/BEL,D,9/13/2009,97.0,81052.0,89.0,Macoma baltica,0.009,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,204501.0,89.0,Polydora cornuta,4.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,573739.0,89.0,Marenzelleria viridis,37.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,65918.0,89.0,Neanthes succinea,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,80962.0,89.0,Rangia cuneata,1.661,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,65918.0,89.0,Neanthes succinea,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92149.0,89.0,Cyathura polita,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68687.0,79.0,Tubificoides,5.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,656749.0,89.0,Apocorophium lacustre,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,65918.0,89.0,Neanthes succinea,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,57429.0,89.0,Carinoma tremaphoros,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,93998.0,89.0,Lepidactylus dytiscus,0.0003,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,128010.0,79.0,Coelotanypus,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68687.0,79.0,Tubificoides,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,93486.0,89.0,Leptocheirus plumulosus,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,129254.0,79.0,Chironomus,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,656749.0,89.0,Apocorophium lacustre,0.0003,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68687.0,79.0,Tubificoides,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,65266.0,89.0,Eteone heteropoda,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,66939.0,89.0,Streblospio benedicti,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,656551.0,225.0,Ameroculodes,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,656551.0,225.0,Ameroculodes,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68687.0,79.0,Tubificoides,0.0002,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68585.0,248.0,Tubificidae,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92149.0,89.0,Cyathura polita,0.0027,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,81054.0,89.0,Macoma mitchelli,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,656551.0,225.0,Ameroculodes,0.0002,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,65266.0,89.0,Eteone heteropoda,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,81335.0,89.0,Mytilopsis leucophaeata,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92627.0,89.0,Edotea triloba,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,57429.0,89.0,Carinoma tremaphoros,4.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,204501.0,89.0,Polydora cornuta,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68687.0,79.0,Tubificoides,6.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92149.0,89.0,Cyathura polita,0.0031,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,66939.0,89.0,Streblospio benedicti,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,65266.0,89.0,Eteone heteropoda,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,66939.0,89.0,Streblospio benedicti,0.0002,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,57429.0,89.0,Carinoma tremaphoros,0.0017,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,65266.0,89.0,Eteone heteropoda,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,80962.0,89.0,Rangia cuneata,2.7644,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,128010.0,79.0,Coelotanypus,0.0004,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92627.0,89.0,Edotea triloba,0.0002,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,573739.0,89.0,Marenzelleria viridis,0.0209,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,81054.0,89.0,Macoma mitchelli,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,656551.0,225.0,Ameroculodes,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,93998.0,89.0,Lepidactylus dytiscus,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,57429.0,89.0,Carinoma tremaphoros,0.0022,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68687.0,79.0,Tubificoides,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,66939.0,89.0,Streblospio benedicti,5.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92149.0,89.0,Cyathura polita,5.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,204501.0,89.0,Polydora cornuta,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,81335.0,89.0,Mytilopsis leucophaeata,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,129254.0,79.0,Chironomus,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,80962.0,89.0,Rangia cuneata,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68585.0,248.0,Tubificidae,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,66939.0,89.0,Streblospio benedicti,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,67420.0,89.0,Heteromastus filiformis,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,573739.0,89.0,Marenzelleria viridis,14.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,81335.0,89.0,Mytilopsis leucophaeata,0.0005,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,80962.0,89.0,Rangia cuneata,4.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68687.0,79.0,Tubificoides,11.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,81335.0,89.0,Mytilopsis leucophaeata,0.0024,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,66939.0,89.0,Streblospio benedicti,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,80962.0,89.0,Rangia cuneata,0.9947,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,573739.0,89.0,Marenzelleria viridis,0.0181,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,573739.0,89.0,Marenzelleria viridis,8.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,204501.0,89.0,Polydora cornuta,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,128010.0,79.0,Coelotanypus,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,80962.0,89.0,Rangia cuneata,0.4012,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,573739.0,89.0,Marenzelleria viridis,0.0042,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,80962.0,89.0,Rangia cuneata,29.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,204501.0,89.0,Polydora cornuta,0.0002,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,67420.0,89.0,Heteromastus filiformis,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,66939.0,89.0,Streblospio benedicti,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,204501.0,89.0,Polydora cornuta,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92149.0,89.0,Cyathura polita,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92149.0,89.0,Cyathura polita,11.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,573739.0,89.0,Marenzelleria viridis,0.0824,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16621,39.37869,-76.1292,,,71895.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92149.0,89.0,Cyathura polita,0.0051,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,92149.0,89.0,Cyathura polita,0.0022,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,66939.0,89.0,Streblospio benedicti,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,93486.0,89.0,Leptocheirus plumulosus,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,80962.0,89.0,Rangia cuneata,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16620,39.36239,-76.123,,,71894.0,VERSAR/EME/BEL,D,10/6/2009,97.0,65918.0,89.0,Neanthes succinea,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,68687.0,79.0,Tubificoides,34.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16618,39.35199,-76.15419,,,71893.0,VERSAR/EME/BEL,D,10/6/2009,97.0,573739.0,89.0,Marenzelleria viridis,54.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,16626,39.38939,-76.09819,,,71896.0,VERSAR/EME/BEL,D,10/6/2009,97.0,128010.0,79.0,Coelotanypus,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,65965.0,89.0,Laeonereis culveri,0.0005,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,92149.0,89.0,Cyathura polita,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,93998.0,89.0,Lepidactylus dytiscus,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,67420.0,89.0,Heteromastus filiformis,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,66939.0,89.0,Streblospio benedicti,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,573739.0,89.0,Marenzelleria viridis,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,93486.0,89.0,Leptocheirus plumulosus,13.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,573739.0,89.0,Marenzelleria viridis,4.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,573739.0,89.0,Marenzelleria viridis,0.0484,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,81054.0,89.0,Macoma mitchelli,0.0006,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,68687.0,79.0,Tubificoides,3.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,93486.0,89.0,Leptocheirus plumulosus,0.0014,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,93486.0,89.0,Leptocheirus plumulosus,0.0003,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,81054.0,89.0,Macoma mitchelli,3.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,65918.0,89.0,Neanthes succinea,1.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,66939.0,89.0,Streblospio benedicti,0.0002,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,573739.0,89.0,Marenzelleria viridis,0.0034,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,93486.0,89.0,Leptocheirus plumulosus,8.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,68687.0,79.0,Tubificoides,0.0004,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,68687.0,79.0,Tubificoides,35.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,65965.0,89.0,Laeonereis culveri,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,128010.0,79.0,Coelotanypus,0.0003,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,93486.0,89.0,Leptocheirus plumulosus,3.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,573739.0,89.0,Marenzelleria viridis,3.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,67420.0,89.0,Heteromastus filiformis,0.0031,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,81054.0,89.0,Macoma mitchelli,0.0008,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,66939.0,89.0,Streblospio benedicti,0.0004,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,80962.0,89.0,Rangia cuneata,2.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,204501.0,89.0,Polydora cornuta,0.0002,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,80962.0,89.0,Rangia cuneata,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,68687.0,79.0,Tubificoides,0.0005,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,573739.0,89.0,Marenzelleria viridis,0.0023,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,204501.0,89.0,Polydora cornuta,7.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,65918.0,89.0,Neanthes succinea,0.0001,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,66939.0,89.0,Streblospio benedicti,0.0007,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,80962.0,89.0,Rangia cuneata,3.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,66939.0,89.0,Streblospio benedicti,4.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,93486.0,89.0,Leptocheirus plumulosus,0.0026,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17618,39.28509,-76.3053,,,72207.0,VERSAR/EME/BEL,D,9/12/2010,97.0,92149.0,89.0,Cyathura polita,3.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17620,39.30609,-76.3352,,,72206.0,VERSAR/EME/BEL,D,9/12/2010,97.0,92149.0,89.0,Cyathura polita,5e-05,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,80962.0,89.0,Rangia cuneata,3.3281,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,66939.0,89.0,Streblospio benedicti,20.0,CM
CB2OH ,Chesapeake Bay-Oligohaline Region,17621,39.31219,-76.3334,,,72205.0,VERSAR/EME/BEL,D,9/12/2010,97.0,81054.0,89.0,Macoma mitchelli,2.0,CM
